1.35351E+12,paycode,itemNo,stimNo,verb,sentence,trialVersion,prepSentence,exposePicture,actionPicture,word1,word2,mistakeFlag,responseTime
1.35351E+12,d2e8169fd3e71,1,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,calls,dog,none,11.36
1.35351E+12,d1de0ca994j73,1,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,visits,none,22.483
1.35351E+12,a30f37480fj103,1,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,dogfood,none,11.311
1.35352E+12,b34146c379f102,1,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,13.658
1.35352E+12,j3909c747eb106,1,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,11.372
1.35352E+12,g31c9a40b4b135,1,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,feeds,none,6.616
1.35352E+12,d178c68f02a147,1,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,dogfood,none,8.916
1.35351E+12,h323e457b9j1,2,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,Feeds,none,11.836
1.35351E+12,d25f6197e7d7,2,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,see,animals,none,21.829
1.35351E+12,g1af8b6c1j18,2,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,feeds,none,5.358
1.35351E+12,c3cb2614b5a23,2,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,people,animals,none,9.298
1.35351E+12,hab993c7db49,2,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,Feeds,none,5.587
1.35351E+12,iadff15f5b67,2,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,Feeds,dog,none,4.564
1.35352E+12,g35b7a02b6c127,2,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,watching,animals,none,21.893
1.35352E+12,b158b3ad37c133,2,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,pick,animal,none,13.229
1.35352E+12,b34f7b2fa3i144,2,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,9.627
1.35351E+12,j35743ca18a25,3,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,5.644
1.35351E+12,f46087587g60,3,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,Food,none,11.199
1.35351E+12,da75c7acfj63,3,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,5.039
1.35351E+12,a873b031di80,3,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,dog,eats,none,8.265
1.35351E+12,e16b76e266j85,3,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,5.966
1.35352E+12,d1d235fc8a128,3,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,4.959
1.35351E+12,d27f05317bb22,4,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,8.903
1.35351E+12,h24777018dg20,4,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,dog,none,10.251
1.35351E+12,h39892a2fdc39,4,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,dog,fed,none,5.153
1.35351E+12,c2809c51aca40,4,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,5.481
1.35351E+12,g303eb302f42,4,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feed,dog,none,3.794
1.35351E+12,f35df49326d72,4,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,7.696
1.35351E+12,j3b3d8dbc3j89,4,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,Feeds,none,6.739
1.35352E+12,i1cebdd247h101,4,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feed,dog,none,5.699
1.35352E+12,d3cd9c1ebb112,4,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,Dog,none,7.443
1.35352E+12,a25ef7e946a117,4,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,dog,feed,none,7.136
1.35352E+12,d3df547c1e126,4,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,dog,none,5.366
1.35352E+12,g26125a159f130,4,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,sits,none,15.342
1.35351E+12,b112f50a07f62,5,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,dog,yummy,none,7.609
1.35351E+12,hb6b438f0f95,5,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,6.052
1.35351E+12,f20136b2e4g97,5,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,9.862
1.35352E+12,j22e02e1c5a105,5,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,feeds,none,6.073
1.35352E+12,i1ca9d7188f107,5,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,19.346
1.35352E+12,i285a0f81ai120,5,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,animal,daycare,none,8.475
1.35352E+12,c27875b05ai141,5,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,8.839
1.35351E+12,hcb7212b6d3,6,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feed,dog,none,6.913
1.35351E+12,a380ac904ba48,6,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,Feeds,none,6.719
1.35351E+12,h37a92ce7cj64,6,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,6.13
1.35352E+12,b22422736bc116,6,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,6.207
1.35352E+12,e3844821bca131,6,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,7.823
1.35352E+12,a23fcf13ef142,6,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,Dog,fed,none,8.133
1.35353E+12,d3acd9175eg149,6,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,dog,none,6.368
1.35351E+12,d24bf2a3d0d10,7,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeding,dog,none,7.64
1.35351E+12,f3cdba4da3h17,7,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,feeds,none,5.373
1.35351E+12,h1ec5b4368a27,7,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,petting,zoo,none,15.854
1.35351E+12,d1bcc14e98e30,7,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,people,dog,none,10.013
1.35352E+12,f15393a8c6b110,7,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,8.908
1.35352E+12,g2b92625ch132,7,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,Dog,feeding,none,7.812
1.35351E+12,d3ca2a9c8db36,8,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,feeds,none,8.618
1.35351E+12,a3a35572b4f51,8,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,dog,none,4.577
1.35351E+12,i13a5e2f60f50,8,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,feeds,none,6.516
1.35351E+12,b2aa3461a3b53,8,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feedschicken,none,11.649
1.35351E+12,f10275b665c34,8,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeding,dog,none,7.993
1.35351E+12,d3dfd656adh69,8,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeding,dog,none,10.343
1.35351E+12,c1de0a4d6ea77,8,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,8.348
1.35351E+12,i300dd5e1eb83,8,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,19.438
1.35351E+12,c2df077c10g91,8,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,dog,none,7.962
1.35352E+12,j2169f7b20e111,8,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,6.743
1.35352E+12,d3e3162d8ac123,8,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,Dog,eats,none,4.811
1.35352E+12,c2803750d3b140,8,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,feeds,none,8.219
1.35351E+12,g38b708094f46,9,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,6.586
1.35351E+12,b5e4c38f0d35,9,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,dog,none,8.377
1.35351E+12,j117b9dbeca76,9,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,5.326
1.35352E+12,c99078384i114,9,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,9.656
1.35352E+12,g3bc9345b9g113,9,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,15.649
1.35352E+12,e5232e449a108,9,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,9.264
1.35352E+12,h1589ff72bd125,9,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,fed,none,6.781
1.35351E+12,a34f17063ej16,10,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeding,pets,none,4.552
1.35351E+12,d10803bd2f82,10,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,5.686
1.35351E+12,d320280bf3e86,10,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,dog,none,5.98
1.35351E+12,j34928546c90,10,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,12.917
1.35352E+12,h17967ac64e96,10,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,watching,puppy,none,21.959
1.35352E+12,g3b8dcf173h138,10,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,11.953
1.35351E+12,i3803030a8c6,11,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,9.632
1.35351E+12,g187df9288i45,11,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,5.968
1.35351E+12,i1a1efefb6g44,11,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,8.6
1.35351E+12,f25defc94df43,11,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,crowd,puppy,none,7.69
1.35351E+12,d276a5c814b66,11,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,john,dog,none,8.365
1.35351E+12,g23dd0089g68,11,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,dog,none,9.427
1.35351E+12,j3708afc66d65,11,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,Jenn,Laughed,none,39.644
1.35351E+12,d1f1086451e87,11,3,FEED,John feeds the dog.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,6.64
1.35352E+12,f350cd72bfe118,11,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,dog,none,5.992
1.35351E+12,h1ec5b4368a27,0,12,HOLD,Amy holds the spoon.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,friends,bad input,26.464
1.35351E+12,c10344ccai47,10,12,HOLD,Amy holds the spoon.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,bad,bad,bad input,41.653
1.35351E+12,h323e457b9j1,0,12,HOLD,Amy holds the spoon.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,amy,spoon,none,9.629
1.35351E+12,h1845b8526a15,0,12,HOLD,Amy holds the spoon.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,spoon,none,21.903
1.35351E+12,c2809c51aca40,0,12,HOLD,Amy holds the spoon.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,spoon,none,9.693
1.35351E+12,a380ac904ba48,0,12,HOLD,Amy holds the spoon.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,Spoon,none,8.579
